,법정동코드,법정동명,폐지여부
34491,4775033024,경상북도 청송군 현동면 월매동,폐지
34492,4775033025,경상북도 청송군 현동면 개일동,폐지
34493,4775033026,경상북도 청송군 현동면 창양동,폐지
34494,4775033027,경상북도 청송군 현동면 인지동,폐지
34495,4775033028,경상북도 청송군 현동면 도평리,존재
34496,4775033029,경상북도 청송군 현동면 거성리,존재
34497,4775033030,경상북도 청송군 현동면 눌인리,존재
34498,4775033031,경상북도 청송군 현동면 월매리,존재
34499,4775033032,경상북도 청송군 현동면 개일리,존재
34500,4775033033,경상북도 청송군 현동면 창양리,존재
34501,4775033034,경상북도 청송군 현동면 인지리,존재
34502,4775034000,경상북도 청송군 현서면,존재
34503,4775034001,경상북도 청송군 현서면 복동,폐지
34504,4775034002,경상북도 청송군 현서면 덕성동,폐지
34505,4775034003,경상북도 청송군 현서면 성재동,폐지
34506,4775034021,경상북도 청송군 현서면 백자동,폐지
34507,4775034022,경상북도 청송군 현서면 수락동,폐지
34508,4775034023,경상북도 청송군 현서면 무계동,폐지
34509,4775034024,경상북도 청송군 현서면 갈천동,폐지
34510,4775034025,경상북도 청송군 현서면 사촌동,폐지
34511,4775034026,경상북도 청송군 현서면 월정동,폐지
34512,4775034027,경상북도 청송군 현서면 도동,폐지
34513,4775034028,경상북도 청송군 현서면 모계동,폐지
34514,4775034029,경상북도 청송군 현서면 천천동,폐지
34515,4775034030,경상북도 청송군 현서면 구산동,폐지
34516,4775034031,경상북도 청송군 현서면 화목동,폐지
34517,4775034032,경상북도 청송군 현서면 덕계동,폐지
34518,4775034033,경상북도 청송군 현서면 두현동,폐지
34519,4775034034,경상북도 청송군 현서면 백자리,존재
34520,4775034035,경상북도 청송군 현서면 수락리,존재
34521,4775034036,경상북도 청송군 현서면 무계리,존재
34522,4775034037,경상북도 청송군 현서면 갈천리,존재
34523,4775034038,경상북도 청송군 현서면 사촌리,존재
34524,4775034039,경상북도 청송군 현서면 월정리,존재
34525,4775034040,경상북도 청송군 현서면 도리,존재
34526,4775034041,경상북도 청송군 현서면 모계리,존재
34527,4775034042,경상북도 청송군 현서면 천천리,존재
34528,4775034043,경상북도 청송군 현서면 구산리,존재
34529,4775034044,경상북도 청송군 현서면 화목리,존재
34530,4775034045,경상북도 청송군 현서면 덕계리,존재
34531,4775034046,경상북도 청송군 현서면 두현리,존재
34532,4775035000,경상북도 청송군 안덕면,존재
34533,4775035021,경상북도 청송군 안덕면 명당동,폐지
34534,4775035022,경상북도 청송군 안덕면 감은동,폐지
34535,4775035023,경상북도 청송군 안덕면 장전동,폐지
34536,4775035024,경상북도 청송군 안덕면 문거동,폐지
34537,4775035025,경상북도 청송군 안덕면 신성동,폐지
34538,4775035026,경상북도 청송군 안덕면 근곡동,폐지
34539,4775035027,경상북도 청송군 안덕면 노래동,폐지
34540,4775035028,경상북도 청송군 안덕면 지소동,폐지
34541,4775035029,경상북도 청송군 안덕면 고와동,폐지
34542,4775035030,경상북도 청송군 안덕면 복동,폐지
34543,4775035031,경상북도 청송군 안덕면 덕성동,폐지
34544,4775035032,경상북도 청송군 안덕면 성재동,폐지
34545,4775035033,경상북도 청송군 안덕면 명당리,존재
34546,4775035034,경상북도 청송군 안덕면 감은리,존재
34547,4775035035,경상북도 청송군 안덕면 장전리,존재
34548,4775035036,경상북도 청송군 안덕면 문거리,존재
34549,4775035037,경상북도 청송군 안덕면 신성리,존재
34550,4775035038,경상북도 청송군 안덕면 근곡리,존재
34551,4775035039,경상북도 청송군 안덕면 노래리,존재
34552,4775035040,경상북도 청송군 안덕면 지소리,존재
34553,4775035041,경상북도 청송군 안덕면 고와리,존재
34554,4775035042,경상북도 청송군 안덕면 복리,존재
34555,4775035043,경상북도 청송군 안덕면 덕성리,존재
34556,4775035044,경상북도 청송군 안덕면 성재리,존재
34557,4775036000,경상북도 청송군 파천면,존재
34558,4775036021,경상북도 청송군 파천면 관동,폐지
34559,4775036022,경상북도 청송군 파천면 중평동,폐지
34560,4775036023,경상북도 청송군 파천면 덕천동,폐지
34561,4775036024,경상북도 청송군 파천면 신흥동,폐지
34562,4775036025,경상북도 청송군 파천면 지경동,폐지
34563,4775036026,경상북도 청송군 파천면 병부동,폐지
34564,4775036027,경상북도 청송군 파천면 황목동,폐지
34565,4775036028,경상북도 청송군 파천면 어천동,폐지
34566,4775036029,경상북도 청송군 파천면 송강동,폐지
34567,4775036030,경상북도 청송군 파천면 신기동,폐지
34568,4775036031,경상북도 청송군 파천면 옹점동,폐지
34569,4775036032,경상북도 청송군 파천면 관리,존재
34570,4775036033,경상북도 청송군 파천면 중평리,존재
34571,4775036034,경상북도 청송군 파천면 덕천리,존재
34572,4775036035,경상북도 청송군 파천면 신흥리,존재
34573,4775036036,경상북도 청송군 파천면 지경리,존재
34574,4775036037,경상북도 청송군 파천면 병부리,존재
34575,4775036038,경상북도 청송군 파천면 황목리,존재
34576,4775036039,경상북도 청송군 파천면 어천리,존재
34577,4775036040,경상북도 청송군 파천면 송강리,존재
34578,4775036041,경상북도 청송군 파천면 신기리,존재
34579,4775036042,경상북도 청송군 파천면 옹점리,존재
34580,4775037000,경상북도 청송군 진보면,존재
34581,4775037021,경상북도 청송군 진보면 진안동,폐지
34582,4775037022,경상북도 청송군 진보면 이촌동,폐지
34583,4775037023,경상북도 청송군 진보면 후평동,폐지
34584,4775037024,경상북도 청송군 진보면 합강동,폐지
34585,4775037025,경상북도 청송군 진보면 기곡동,폐지
34586,4775037026,경상북도 청송군 진보면 추현동,폐지
34587,4775037027,경상북도 청송군 진보면 부곡동,폐지
34588,4775037028,경상북도 청송군 진보면 세장동,폐지
34589,4775037029,경상북도 청송군 진보면 광덕동,폐지
34590,4775037030,경상북도 청송군 진보면 각산동,폐지
34591,4775037031,경상북도 청송군 진보면 월전동,폐지
34592,4775037032,경상북도 청송군 진보면 시량동,폐지
34593,4775037033,경상북도 청송군 진보면 고현동,폐지
34594,4775037034,경상북도 청송군 진보면 신촌동,폐지
34595,4775037035,경상북도 청송군 진보면 괴정동,폐지
34596,4775037036,경상북도 청송군 진보면 진안리,존재
34597,4775037037,경상북도 청송군 진보면 이촌리,존재
34598,4775037038,경상북도 청송군 진보면 후평리,존재
34599,4775037039,경상북도 청송군 진보면 합강리,존재
34600,4775037040,경상북도 청송군 진보면 기곡리,존재
34601,4775037041,경상북도 청송군 진보면 추현리,존재
34602,4775037042,경상북도 청송군 진보면 부곡리,존재
34603,4775037043,경상북도 청송군 진보면 세장리,존재
34604,4775037044,경상북도 청송군 진보면 광덕리,존재
34605,4775037045,경상북도 청송군 진보면 각산리,존재
34606,4775037046,경상북도 청송군 진보면 월전리,존재
34607,4775037047,경상북도 청송군 진보면 시량리,존재
34608,4775037048,경상북도 청송군 진보면 고현리,존재
34609,4775037049,경상북도 청송군 진보면 신촌리,존재
34610,4775037050,경상북도 청송군 진보면 괴정리,존재
34611,4775038000,경상북도 청송군 주왕산면,폐지
34612,4775038021,경상북도 청송군 주왕산면 상평리,폐지
34613,4775038022,경상북도 청송군 주왕산면 지리,폐지
34614,4775038023,경상북도 청송군 주왕산면 하의리,폐지
34615,4775038024,경상북도 청송군 주왕산면 상의리,폐지
34616,4775038025,경상북도 청송군 주왕산면 부일리,폐지
34617,4775038026,경상북도 청송군 주왕산면 신점리,폐지
34618,4775038027,경상북도 청송군 주왕산면 주산지리,폐지
34619,4775038028,경상북도 청송군 주왕산면 내룡리,폐지
34620,4775038029,경상북도 청송군 주왕산면 라리,폐지
34621,4775038030,경상북도 청송군 주왕산면 항리,폐지
34622,4776000000,경상북도 영양군,존재
34623,4776003000,경상북도 영양군 영양면,폐지
34624,4776003001,경상북도 영양군 영양면 동부동,폐지
34625,4776003002,경상북도 영양군 영양면 서부동,폐지
34626,4776003003,경상북도 영양군 영양면 황용동,폐지
34627,4776003004,경상북도 영양군 영양면 현동,폐지
34628,4776003005,경상북도 영양군 영양면 전곡동,폐지
34629,4776003006,경상북도 영양군 영양면 감천동,폐지
34630,4776003007,경상북도 영양군 영양면 삼지동,폐지
34631,4776003008,경상북도 영양군 영양면 하원동,폐지
34632,4776003009,경상북도 영양군 영양면 상원동,폐지
34633,4776003010,경상북도 영양군 영양면 무학동,폐지
34634,4776003011,경상북도 영양군 영양면 대천동,폐지
34635,4776003012,경상북도 영양군 영양면 화천동,폐지
34636,4776003013,경상북도 영양군 영양면 무창동,폐지
34637,4776003014,경상북도 영양군 영양면 기산동,폐지
34638,4776003015,경상북도 영양군 영양면 양구동,폐지
34639,4776011000,경상북도 영양군 영양읍,폐지
34640,4776011021,경상북도 영양군 영양읍 동부동,폐지
34641,4776011022,경상북도 영양군 영양읍 서부동,폐지
34642,4776011023,경상북도 영양군 영양읍 감천동,폐지
34643,4776011024,경상북도 영양군 영양읍 전곡동,폐지
34644,4776011025,경상북도 영양군 영양읍 황용동,폐지
34645,4776011026,경상북도 영양군 영양읍 삼지동,폐지
34646,4776011027,경상북도 영양군 영양읍 현동,폐지
34647,4776011028,경상북도 영양군 영양읍 하원동,폐지
34648,4776011029,경상북도 영양군 영양읍 상원동,폐지
34649,4776011030,경상북도 영양군 영양읍 무학동,폐지
34650,4776011031,경상북도 영양군 영양읍 무창동,폐지
34651,4776011032,경상북도 영양군 영양읍 대천동,폐지
34652,4776011033,경상북도 영양군 영양읍 화천동,폐지
34653,4776011034,경상북도 영양군 영양읍 양구동,폐지
34654,4776011035,경상북도 영양군 영양읍 기산동,폐지
34655,4776025000,경상북도 영양군 영양읍,존재
34656,4776025021,경상북도 영양군 영양읍 동부리,존재
34657,4776025022,경상북도 영양군 영양읍 서부리,존재
34658,4776025023,경상북도 영양군 영양읍 감천리,존재
34659,4776025024,경상북도 영양군 영양읍 전곡리,존재
34660,4776025025,경상북도 영양군 영양읍 황용리,존재
34661,4776025026,경상북도 영양군 영양읍 삼지리,존재
34662,4776025027,경상북도 영양군 영양읍 현리,존재
34663,4776025028,경상북도 영양군 영양읍 하원리,존재
34664,4776025029,경상북도 영양군 영양읍 상원리,존재
34665,4776025030,경상북도 영양군 영양읍 무학리,존재
34666,4776025031,경상북도 영양군 영양읍 무창리,존재
34667,4776025032,경상북도 영양군 영양읍 대천리,존재
34668,4776025033,경상북도 영양군 영양읍 화천리,존재
34669,4776025034,경상북도 영양군 영양읍 양구리,존재
34670,4776025035,경상북도 영양군 영양읍 기산리,존재
34671,4776031000,경상북도 영양군 입암면,존재
34672,4776031021,경상북도 영양군 입암면 신구동,폐지
34673,4776031022,경상북도 영양군 입암면 양항동,폐지
34674,4776031023,경상북도 영양군 입암면 연당동,폐지
34675,4776031024,경상북도 영양군 입암면 교동,폐지
34676,4776031025,경상북도 영양군 입암면 삼산동,폐지
34677,4776031026,경상북도 영양군 입암면 신사동,폐지
34678,4776031027,경상북도 영양군 입암면 대천동,폐지
34679,4776031028,경상북도 영양군 입암면 금학동,폐지
34680,4776031029,경상북도 영양군 입암면 산해동,폐지
34681,4776031030,경상북도 영양군 입암면 노달동,폐지
34682,4776031031,경상북도 영양군 입암면 방전동,폐지
34683,4776031032,경상북도 영양군 입암면 병옥동,폐지
34684,4776031033,경상북도 영양군 입암면 흥구동,폐지
34685,4776031034,경상북도 영양군 입암면 신구리,존재
34686,4776031035,경상북도 영양군 입암면 양항리,존재
34687,4776031036,경상북도 영양군 입암면 연당리,존재
34688,4776031037,경상북도 영양군 입암면 교리,존재
34689,4776031038,경상북도 영양군 입암면 삼산리,존재
34690,4776031039,경상북도 영양군 입암면 신사리,존재
34691,4776031040,경상북도 영양군 입암면 대천리,존재
34692,4776031041,경상북도 영양군 입암면 금학리,존재
